location,info
pandillero,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 34, 'end': 46, 'body': 'Chalatenango', 'confidence': 0.8198, 'entities': [], 'suggested': True, 'value': 'Chalatenango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 50, 'end': 60, 'body': 'pandillero', 'confidence': 0.916, 'entities': [], 'suggested': True, 'value': 'pandillero', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 62, 'end': 82, 'body': 'Manuel León Menjívar', 'confidence': 0.9277, 'entities': [], 'suggested': True, 'value': 'Manuel León Menjívar', 'type': 'value'}]"
Manuel León Menjívar,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 34, 'end': 46, 'body': 'Chalatenango', 'confidence': 0.8198, 'entities': [], 'suggested': True, 'value': 'Chalatenango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 50, 'end': 60, 'body': 'pandillero', 'confidence': 0.916, 'entities': [], 'suggested': True, 'value': 'pandillero', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 62, 'end': 82, 'body': 'Manuel León Menjívar', 'confidence': 0.9277, 'entities': [], 'suggested': True, 'value': 'Manuel León Menjívar', 'type': 'value'}]"
|,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 21, 'body': '|', 'confidence': 0.8355, 'entities': [], 'suggested': True, 'value': '|', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 123, 'end': 145, 'body': 'San Ramón, Soyapango.', 'confidence': 0.888, 'entities': [], 'suggested': True, 'value': 'San Ramón, Soyapango.', 'type': 'value'}]"
"San Ramón, Soyapango.","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 21, 'body': '|', 'confidence': 0.8355, 'entities': [], 'suggested': True, 'value': '|', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 123, 'end': 145, 'body': 'San Ramón, Soyapango.', 'confidence': 0.888, 'entities': [], 'suggested': True, 'value': 'San Ramón, Soyapango.', 'type': 'value'}]"
San Juan Opico,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 25, 'end': 39, 'body': 'San Juan Opico', 'confidence': 0.6883, 'entities': [], 'suggested': True, 'value': 'San Juan Opico', 'type': 'value'}]"
Soyapango,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 106, 'end': 115, 'body': 'Soyapango', 'confidence': 0.9116, 'entities': [], 'suggested': True, 'value': 'Soyapango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 117, 'end': 125, 'body': 'Ilopango', 'confidence': 0.9191, 'entities': [], 'suggested': True, 'value': 'Ilopango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 128, 'end': 131, 'body': 'San', 'confidence': 0.9024, 'entities': [], 'suggested': True, 'value': 'San', 'type': 'value'}]"
Ilopango,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 106, 'end': 115, 'body': 'Soyapango', 'confidence': 0.9116, 'entities': [], 'suggested': True, 'value': 'Soyapango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 117, 'end': 125, 'body': 'Ilopango', 'confidence': 0.9191, 'entities': [], 'suggested': True, 'value': 'Ilopango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 128, 'end': 131, 'body': 'San', 'confidence': 0.9024, 'entities': [], 'suggested': True, 'value': 'San', 'type': 'value'}]"
San,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 106, 'end': 115, 'body': 'Soyapango', 'confidence': 0.9116, 'entities': [], 'suggested': True, 'value': 'Soyapango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 117, 'end': 125, 'body': 'Ilopango', 'confidence': 0.9191, 'entities': [], 'suggested': True, 'value': 'Ilopango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 128, 'end': 131, 'body': 'San', 'confidence': 0.9024, 'entities': [], 'suggested': True, 'value': 'San', 'type': 'value'}]"
Irvin,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 64, 'end': 69, 'body': 'Irvin', 'confidence': 0.9172, 'entities': [], 'suggested': True, 'value': 'Irvin', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 79, 'end': 85, 'body': 'García', 'confidence': 0.8981, 'entities': [], 'suggested': True, 'value': 'García', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 172, 'end': 194, 'body': 'Santa María, en Apopa', 'confidence': 0.8904, 'entities': [], 'suggested': True, 'value': 'Santa María, en Apopa', 'type': 'value'}]"
García,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 64, 'end': 69, 'body': 'Irvin', 'confidence': 0.9172, 'entities': [], 'suggested': True, 'value': 'Irvin', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 79, 'end': 85, 'body': 'García', 'confidence': 0.8981, 'entities': [], 'suggested': True, 'value': 'García', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 172, 'end': 194, 'body': 'Santa María, en Apopa', 'confidence': 0.8904, 'entities': [], 'suggested': True, 'value': 'Santa María, en Apopa', 'type': 'value'}]"
"Santa María, en Apopa","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 64, 'end': 69, 'body': 'Irvin', 'confidence': 0.9172, 'entities': [], 'suggested': True, 'value': 'Irvin', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 79, 'end': 85, 'body': 'García', 'confidence': 0.8981, 'entities': [], 'suggested': True, 'value': 'García', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 172, 'end': 194, 'body': 'Santa María, en Apopa', 'confidence': 0.8904, 'entities': [], 'suggested': True, 'value': 'Santa María, en Apopa', 'type': 'value'}]"
Mejicanos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 40, 'end': 49, 'body': 'Mejicanos', 'confidence': 0.9983, 'entities': [], 'suggested': True, 'value': 'Mejicanos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 54, 'end': 66, 'body': 'San Salvador', 'confidence': 0.8103, 'entities': [], 'suggested': True, 'value': 'San Salvador', 'type': 'value'}]"
San Salvador,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 40, 'end': 49, 'body': 'Mejicanos', 'confidence': 0.9983, 'entities': [], 'suggested': True, 'value': 'Mejicanos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 54, 'end': 66, 'body': 'San Salvador', 'confidence': 0.8103, 'entities': [], 'suggested': True, 'value': 'San Salvador', 'type': 'value'}]"
Kevin Josué Peñate Ramírez,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 68, 'body': 'Kevin Josué Peñate Ramírez', 'confidence': 0.9345, 'entities': [], 'suggested': True, 'value': 'Kevin Josué Peñate Ramírez', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 216, 'end': 217, 'body': 'pa', 'confidence': 0.873, 'entities': [], 'suggested': True, 'value': 'pa', 'type': 'value'}]"
pa,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 68, 'body': 'Kevin Josué Peñate Ramírez', 'confidence': 0.9345, 'entities': [], 'suggested': True, 'value': 'Kevin Josué Peñate Ramírez', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 216, 'end': 217, 'body': 'pa', 'confidence': 0.873, 'entities': [], 'suggested': True, 'value': 'pa', 'type': 'value'}]"
SeguridadCiudadana | Capturan,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 30, 'body': 'SeguridadCiudadana | Capturan', 'confidence': 0.9314, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 33, 'end': 54, 'body': 'José Antonio Orellana', 'confidence': 0.9376, 'entities': [], 'suggested': True, 'value': 'José Antonio Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 173, 'end': 206, 'body': 'Esperanza de San Pedro Perulapán', 'confidence': 0.897, 'entities': [], 'suggested': True, 'value': 'Esperanza de San Pedro Perulapán', 'type': 'value'}]"
José Antonio Orellana,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 30, 'body': 'SeguridadCiudadana | Capturan', 'confidence': 0.9314, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 33, 'end': 54, 'body': 'José Antonio Orellana', 'confidence': 0.9376, 'entities': [], 'suggested': True, 'value': 'José Antonio Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 173, 'end': 206, 'body': 'Esperanza de San Pedro Perulapán', 'confidence': 0.897, 'entities': [], 'suggested': True, 'value': 'Esperanza de San Pedro Perulapán', 'type': 'value'}]"
Esperanza de San Pedro Perulapán,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 30, 'body': 'SeguridadCiudadana | Capturan', 'confidence': 0.9314, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 33, 'end': 54, 'body': 'José Antonio Orellana', 'confidence': 0.9376, 'entities': [], 'suggested': True, 'value': 'José Antonio Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 173, 'end': 206, 'body': 'Esperanza de San Pedro Perulapán', 'confidence': 0.897, 'entities': [], 'suggested': True, 'value': 'Esperanza de San Pedro Perulapán', 'type': 'value'}]"
La,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 22, 'end': 24, 'body': 'La', 'confidence': 0.8392, 'entities': [], 'suggested': True, 'value': 'La', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 92, 'end': 106, 'body': 'Ciudad Delgado', 'confidence': 0.9156, 'entities': [], 'suggested': True, 'value': 'Ciudad Delgado', 'type': 'value'}]"
Ciudad Delgado,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 22, 'end': 24, 'body': 'La', 'confidence': 0.8392, 'entities': [], 'suggested': True, 'value': 'La', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 92, 'end': 106, 'body': 'Ciudad Delgado', 'confidence': 0.9156, 'entities': [], 'suggested': True, 'value': 'Ciudad Delgado', 'type': 'value'}]"
|,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 21, 'body': '|', 'confidence': 0.8435, 'entities': [], 'suggested': True, 'value': '|', 'type': 'value'}]"
El Salvador,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 22, 'end': 33, 'body': 'El Salvador', 'confidence': 0.9562, 'entities': [], 'suggested': True, 'value': 'El Salvador', 'type': 'value'}]"
Cuscatancingo,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 44, 'end': 57, 'body': 'Cuscatancingo', 'confidence': 0.909, 'entities': [], 'suggested': True, 'value': 'Cuscatancingo', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 59, 'end': 84, 'body': 'Miriam Menjívar Domínguez', 'confidence': 0.9306, 'entities': [], 'suggested': True, 'value': 'Miriam Menjívar Domínguez', 'type': 'value'}]"
Miriam Menjívar Domínguez,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 44, 'end': 57, 'body': 'Cuscatancingo', 'confidence': 0.909, 'entities': [], 'suggested': True, 'value': 'Cuscatancingo', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 59, 'end': 84, 'body': 'Miriam Menjívar Domínguez', 'confidence': 0.9306, 'entities': [], 'suggested': True, 'value': 'Miriam Menjívar Domínguez', 'type': 'value'}]"
San Salvador,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 44, 'end': 56, 'body': 'San Salvador', 'confidence': 0.9565, 'entities': [], 'suggested': True, 'value': 'San Salvador', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 58, 'end': 81, 'body': 'Alexis Vladimir Ramírez', 'confidence': 0.9105, 'entities': [], 'suggested': True, 'value': 'Alexis Vladimir Ramírez', 'type': 'value'}]"
Alexis Vladimir Ramírez,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 44, 'end': 56, 'body': 'San Salvador', 'confidence': 0.9565, 'entities': [], 'suggested': True, 'value': 'San Salvador', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 58, 'end': 81, 'body': 'Alexis Vladimir Ramírez', 'confidence': 0.9105, 'entities': [], 'suggested': True, 'value': 'Alexis Vladimir Ramírez', 'type': 'value'}]"
| Gerson David Martínez Veliz,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 49, 'body': '| Gerson David Martínez Veliz', 'confidence': 0.9206, 'entities': [], 'suggested': True, 'value': '| Gerson David Martínez Veliz', 'type': 'value'}]"
Morazán,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 25, 'end': 33, 'body': 'Morazán', 'confidence': 0.8606, 'entities': [], 'suggested': True, 'value': 'Morazán', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 187, 'end': 195, 'body': 'Usulután', 'confidence': 0.8882, 'entities': [], 'suggested': True, 'value': 'Usulután', 'type': 'value'}]"
Usulután,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 25, 'end': 33, 'body': 'Morazán', 'confidence': 0.8606, 'entities': [], 'suggested': True, 'value': 'Morazán', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 187, 'end': 195, 'body': 'Usulután', 'confidence': 0.8882, 'entities': [], 'suggested': True, 'value': 'Usulután', 'type': 'value'}]"
"colonia La Gaviota, Jiquilisco, Usulután","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 25, 'end': 66, 'body': 'colonia La Gaviota, Jiquilisco, Usulután', 'confidence': 0.996, 'entities': [], 'suggested': True, 'value': 'colonia La Gaviota, Jiquilisco, Usulután', 'type': 'value'}]"
"Usulután, equipos de la @FUERZARMADASV en conjunto con la @PNCSV,","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 44, 'end': 110, 'body': 'Usulután, equipos de la @FUERZARMADASV en conjunto con la @PNCSV,', 'confidence': 0.999, 'entities': [], 'suggested': True, 'value': 'Usulután, equipos de la @FUERZARMADASV en conjunto con la @PNCSV,', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 199, 'end': 230, 'body': 'Usulután y Santiago de María.', 'confidence': 0.9214, 'entities': [], 'suggested': True, 'value': 'Usulután y Santiago de María.', 'type': 'value'}]"
Usulután y Santiago de María.,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 44, 'end': 110, 'body': 'Usulután, equipos de la @FUERZARMADASV en conjunto con la @PNCSV,', 'confidence': 0.999, 'entities': [], 'suggested': True, 'value': 'Usulután, equipos de la @FUERZARMADASV en conjunto con la @PNCSV,', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 199, 'end': 230, 'body': 'Usulután y Santiago de María.', 'confidence': 0.9214, 'entities': [], 'suggested': True, 'value': 'Usulután y Santiago de María.', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.9136, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 135, 'end': 144, 'body': 'Campanera', 'confidence': 0.9018, 'entities': [], 'suggested': True, 'value': 'Campanera', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 146, 'end': 155, 'body': 'Soyapango', 'confidence': 0.9217, 'entities': [], 'suggested': True, 'value': 'Soyapango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 157, 'end': 170, 'body': 'San Salvador.', 'confidence': 0.9627, 'entities': [], 'suggested': True, 'value': 'San Salvador.', 'type': 'value'}]"
